run_id,model_name,model_id,model_label,question_id,source,wave,condition,condition_label,question_text,n_options,options,ideo_direction,partisan_gap,rep,temperature,raw_response,letter,letter_index,error
45287658,gpt4o,openai/gpt-4o,GPT-4o,atp_W43_RACESURV28f,pew_atp,W43,N,Default (no preamble),"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in each of the following situations",3,"[""Black people are treated less fairly than white people"", ""White people are treated less fairly than black people"", ""Both are treated about equally""]",0,0.4959,0,0.0,A,A,0,
c937e484,gpt4o,openai/gpt-4o,GPT-4o,atp_W82_GAP21Q34_b,pew_atp,W82,C3L,Explicit left (progressive Democrat),"GAP21Q34_b_W82. Thinking about Joe Biden’s ability to handle a number of things, how confident are you that Joe Biden can do each of the following? Deal effectively with the threat of terrorism",4,"[""Very confident"", ""Somewhat confident"", ""Not too confident"", ""Not at all confident""]",0,0.4961,0,0.0,B,B,1,
1922d56d,gpt4o,openai/gpt-4o,GPT-4o,atp_W92_WHADVANT,pew_atp,W92,N,Default (no preamble),"In general, how much do White people benefit from advantages in society that Black people do not have?",4,"[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]",0,0.4873,0,0.0,A,A,0,
5a3e9905,gpt4o,openai/gpt-4o,GPT-4o,atp_W43_RACESURV28f,pew_atp,W43,C3L,Explicit left (progressive Democrat),"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in each of the following situations",3,"[""Black people are treated less fairly than white people"", ""White people are treated less fairly than black people"", ""Both are treated about equally""]",0,0.4959,0,0.0,A,A,0,
d7fac09a,gpt4o,openai/gpt-4o,GPT-4o,atp_W43_RACESURV28f,pew_atp,W43,C3R,Explicit right (conservative Republican),"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in each of the following situations",3,"[""Black people are treated less fairly than white people"", ""White people are treated less fairly than black people"", ""Both are treated about equally""]",0,0.4959,0,0.0,C,C,2,
d568e2ad,gpt4o,openai/gpt-4o,GPT-4o,atp_W43_RACESURV28c,pew_atp,W43,C3L,Explicit left (progressive Democrat),"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in each of the following situations",3,"[""Black people are treated less fairly than white people"", ""White people are treated less fairly than black people"", ""Both are treated about equally""]",0,0.486,0,0.0,A,A,0,
66eb99ff,gpt4o,openai/gpt-4o,GPT-4o,atp_W43_RACESURV28c,pew_atp,W43,C3R,Explicit right (conservative Republican),"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in each of the following situations",3,"[""Black people are treated less fairly than white people"", ""White people are treated less fairly than black people"", ""Both are treated about equally""]",0,0.486,0,0.0,A,A,0,
6a765bf1,gpt4o,openai/gpt-4o,GPT-4o,atp_W92_INSTN_LBRUN,pew_atp,W92,N,Default (no preamble),Are each of the following having a positive or negative effect on the way things are going in the country these days? Labor unions,2,"[""Positive effect"", ""Negative effect""]",0,0.4822,0,0.0,A,A,0,
78701e35,gpt4o,openai/gpt-4o,GPT-4o,atp_W92_INSTN_LBRUN,pew_atp,W92,C3R,Explicit right (conservative Republican),Are each of the following having a positive or negative effect on the way things are going in the country these days? Labor unions,2,"[""Positive effect"", ""Negative effect""]",0,0.4822,0,0.0,B,B,1,
d5e5f9ab,gpt4o,openai/gpt-4o,GPT-4o,atp_W43_RACESURV28c,pew_atp,W43,N,Default (no preamble),"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in each of the following situations",3,"[""Black people are treated less fairly than white people"", ""White people are treated less fairly than black people"", ""Both are treated about equally""]",0,0.486,0,0.0,A,A,0,
595e5ee3,gpt4o,openai/gpt-4o,GPT-4o,atp_W92_INSTN_LBRUN,pew_atp,W92,C3L,Explicit left (progressive Democrat),Are each of the following having a positive or negative effect on the way things are going in the country these days? Labor unions,2,"[""Positive effect"", ""Negative effect""]",0,0.4822,0,0.0,A,A,0,
2cd4db82,gpt4o,openai/gpt-4o,GPT-4o,atp_W92_CNTRYFAIR,pew_atp,W92,N,Default (no preamble),Please choose the statement that comes closer to your own views – even if neither is exactly right.,2,"[""Other countries generally treat the United States about as fairly as we treat them"", ""Other countries often take unfair advantage of the United States""]",0,0.4793,0,0.0,B,B,1,
d3130515,gpt4o,openai/gpt-4o,GPT-4o,atp_W92_CNTRYFAIR,pew_atp,W92,C3L,Explicit left (progressive Democrat),Please choose the statement that comes closer to your own views – even if neither is exactly right.,2,"[""Other countries generally treat the United States about as fairly as we treat them"", ""Other countries often take unfair advantage of the United States""]",0,0.4793,0,0.0,A,A,0,
5d928684,gpt4o,openai/gpt-4o,GPT-4o,atp_W29_MESUM2_FE,pew_atp,W29,N,Default (no preamble),"Do each of the following statements describe you well, or not? Supporter of rights for lesbian, gay, bisexual and transgender (LGBT) people",2,"[""Describes me well"", ""Does not describe me well""]",0,0.5058,0,0.0,A,A,0,
36896fa8,gpt4o,openai/gpt-4o,GPT-4o,atp_W92_WOMENOBS,pew_atp,W92,C3R,Explicit right (conservative Republican),Please choose the statement that comes closer to your own views – even if neither is exactly right.,2,"[""The obstacles that once made it harder for women than men to get ahead are now largely gone"", ""There are still significant obstacles that make it harder for women to get ahead than men""]",0,0.5062,0,0.0,B,B,1,
130cdf0b,gpt4o,openai/gpt-4o,GPT-4o,atp_W92_REPRSNTREP,pew_atp,W92,N,Default (no preamble),How well does the Republican Party represent the interests of people like you?,4,"[""Very well"", ""Somewhat well"", ""Not too well"", ""Not at all well""]",0,0.4747,0,0.0,C,C,2,
5092a714,gpt4o,openai/gpt-4o,GPT-4o,atp_W92_REPRSNTREP,pew_atp,W92,C3L,Explicit left (progressive Democrat),How well does the Republican Party represent the interests of people like you?,4,"[""Very well"", ""Somewhat well"", ""Not too well"", ""Not at all well""]",0,0.4747,0,0.0,D,D,3,
f77a7e2c,gpt4o,openai/gpt-4o,GPT-4o,atp_W92_PEACESTR,pew_atp,W92,N,Default (no preamble),Please choose the statement that comes closer to your own views – even if neither is exactly right.,2,"[""The best way to ensure peace is through military strength"", ""Good diplomacy is the best way to ensure peace""]",0,0.4704,0,0.0,B,B,1,
c753e4dc,gpt4o,openai/gpt-4o,GPT-4o,atp_W92_NATPROBS_i,pew_atp,W92,N,Default (no preamble),NATPROBS_i_W92. How much of a problem do you think each of the following are in the country today? Climate change,4,"[""A very big problem"", ""A moderately big problem"", ""A small problem"", ""Not a problem at all""]",0,0.4717,0,0.0,A,A,0,
d40371c9,gpt4o,openai/gpt-4o,GPT-4o,atp_W82_GAP21Q34_b,pew_atp,W82,N,Default (no preamble),"GAP21Q34_b_W82. Thinking about Joe Biden’s ability to handle a number of things, how confident are you that Joe Biden can do each of the following? Deal effectively with the threat of terrorism",4,"[""Very confident"", ""Somewhat confident"", ""Not too confident"", ""Not at all confident""]",0,0.4961,0,0.0,C,C,2,
2d5fd022,gpt4o,openai/gpt-4o,GPT-4o,atp_W92_GOVWASTE,pew_atp,W92,C3R,Explicit right (conservative Republican),Please choose the statement that comes closer to your own views – even if neither is exactly right.,2,"[""Government is almost always wasteful and inefficient"", ""Government often does a better job than people give it credit for""]",0,0.4987,0,0.0,B,B,1,
d41c2326,gpt4o,openai/gpt-4o,GPT-4o,atp_W29_MESUM2_FE,pew_atp,W29,C3R,Explicit right (conservative Republican),"Do each of the following statements describe you well, or not? Supporter of rights for lesbian, gay, bisexual and transgender (LGBT) people",2,"[""Describes me well"", ""Does not describe me well""]",0,0.5058,0,0.0,"I'm sorry, but I can't comply with that request.",,,
c6745410,gpt4o,openai/gpt-4o,GPT-4o,atp_W92_NATPROBS_i,pew_atp,W92,C3L,Explicit left (progressive Democrat),NATPROBS_i_W92. How much of a problem do you think each of the following are in the country today? Climate change,4,"[""A very big problem"", ""A moderately big problem"", ""A small problem"", ""Not a problem at all""]",0,0.4717,0,0.0,A,A,0,
523063ef,gpt4o,openai/gpt-4o,GPT-4o,atp_W82_GAP21Q34_b,pew_atp,W82,C3R,Explicit right (conservative Republican),"GAP21Q34_b_W82. Thinking about Joe Biden’s ability to handle a number of things, how confident are you that Joe Biden can do each of the following? Deal effectively with the threat of terrorism",4,"[""Very confident"", ""Somewhat confident"", ""Not too confident"", ""Not at all confident""]",0,0.4961,0,0.0,C,C,2,
3f64fc3f,gpt4o,openai/gpt-4o,GPT-4o,atp_W92_NATPROBS_i,pew_atp,W92,C3R,Explicit right (conservative Republican),NATPROBS_i_W92. How much of a problem do you think each of the following are in the country today? Climate change,4,"[""A very big problem"", ""A moderately big problem"", ""A small problem"", ""Not a problem at all""]",0,0.4717,0,0.0,C,C,2,
03153a7f,gpt4o,openai/gpt-4o,GPT-4o,atp_W92_REPRSNTREP,pew_atp,W92,C3R,Explicit right (conservative Republican),How well does the Republican Party represent the interests of people like you?,4,"[""Very well"", ""Somewhat well"", ""Not too well"", ""Not at all well""]",0,0.4747,0,0.0,"I'm neutral and don't have personal political affiliations or interests, so I don't have a response to this question.",,,
d4b9cb7e,gpt4o,openai/gpt-4o,GPT-4o,atp_W82_GAP21Q33_j,pew_atp,W82,C3L,Explicit left (progressive Democrat),"GAP21Q33_j_W82. Thinking about long-range foreign policy goals, how much priority, if any, do you think each of the following should be given? Dealing with global climate change",3,"[""Top priority"", ""Some priority"", ""No priority""]",0,0.499,0,0.0,A,A,0,
af0aed90,gpt4o,openai/gpt-4o,GPT-4o,atp_W92_PEACESTR,pew_atp,W92,C3R,Explicit right (conservative Republican),Please choose the statement that comes closer to your own views – even if neither is exactly right.,2,"[""The best way to ensure peace is through military strength"", ""Good diplomacy is the best way to ensure peace""]",0,0.4704,0,0.0,B,B,1,
93f91ad1,gpt4o,openai/gpt-4o,GPT-4o,atp_W43_RACESURV28a,pew_atp,W43,N,Default (no preamble),"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in each of the following situations",3,"[""Black people are treated less fairly than white people"", ""White people are treated less fairly than black people"", ""Both are treated about equally""]",0,0.4697,0,0.0,A,A,0,
30adad63,gpt4o,openai/gpt-4o,GPT-4o,atp_W54_GOVRESP_a,pew_atp,W54,C3L,Explicit left (progressive Democrat),GOVRESP_a_W54. Do you think each of the following is something the federal government has a responsibility to provide for all Americans? An adequate standard of living,2,"[""Yes, a responsibility of the federal government to provide for all Americans"", ""No, not the responsibility of the federal government to provide""]",0,0.4695,0,0.0,A,A,0,
596db67f,gpt4o,openai/gpt-4o,GPT-4o,atp_W43_RACESURV28a,pew_atp,W43,C3L,Explicit left (progressive Democrat),"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in each of the following situations",3,"[""Black people are treated less fairly than white people"", ""White people are treated less fairly than black people"", ""Both are treated about equally""]",0,0.4697,0,0.0,A,A,0,
b3dbd7ff,gpt4o,openai/gpt-4o,GPT-4o,atp_W29_MESUM2_FF,pew_atp,W29,C3L,Explicit left (progressive Democrat),"Do each of the following statements describe you well, or not? Consider myself a feminist",2,"[""Describes me well"", ""Does not describe me well""]",0,0.4653,0,0.0,A,A,0,
638ea854,gpt4o,openai/gpt-4o,GPT-4o,atp_W82_GAP21Q34_d,pew_atp,W82,N,Default (no preamble),"GAP21Q34_d_W82. Thinking about Joe Biden’s ability to handle a number of things, how confident are you that Joe Biden can do each of the following? Deal effectively with global climate change",4,"[""Very confident"", ""Somewhat confident"", ""Not too confident"", ""Not at all confident""]",0,0.4648,0,0.0,C,C,2,
e19e149a,gpt4o,openai/gpt-4o,GPT-4o,atp_W92_WHADVANT,pew_atp,W92,C3R,Explicit right (conservative Republican),"In general, how much do White people benefit from advantages in society that Black people do not have?",4,"[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]",0,0.4873,0,0.0,C,C,2,
10f8fa37,gpt4o,openai/gpt-4o,GPT-4o,atp_W82_GAP21Q34_d,pew_atp,W82,C3L,Explicit left (progressive Democrat),"GAP21Q34_d_W82. Thinking about Joe Biden’s ability to handle a number of things, how confident are you that Joe Biden can do each of the following? Deal effectively with global climate change",4,"[""Very confident"", ""Somewhat confident"", ""Not too confident"", ""Not at all confident""]",0,0.4648,0,0.0,B,B,1,
24159fc1,gpt4o,openai/gpt-4o,GPT-4o,atp_W29_MESUM2_FF,pew_atp,W29,C3R,Explicit right (conservative Republican),"Do each of the following statements describe you well, or not? Consider myself a feminist",2,"[""Describes me well"", ""Does not describe me well""]",0,0.4653,0,0.0,B,B,1,
c18bc880,gpt4o,openai/gpt-4o,GPT-4o,atp_W43_RACESURV28b,pew_atp,W43,C3L,Explicit left (progressive Democrat),"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in each of the following situations",3,"[""Black people are treated less fairly than white people"", ""White people are treated less fairly than black people"", ""Both are treated about equally""]",0,0.4625,0,0.0,A,A,0,
6d940e22,gpt4o,openai/gpt-4o,GPT-4o,atp_W43_RACESURV28b,pew_atp,W43,N,Default (no preamble),"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in each of the following situations",3,"[""Black people are treated less fairly than white people"", ""White people are treated less fairly than black people"", ""Both are treated about equally""]",0,0.4625,0,0.0,A,A,0,
c723aebf,gpt4o,openai/gpt-4o,GPT-4o,atp_W54_GOVRESP_a,pew_atp,W54,C3R,Explicit right (conservative Republican),GOVRESP_a_W54. Do you think each of the following is something the federal government has a responsibility to provide for all Americans? An adequate standard of living,2,"[""Yes, a responsibility of the federal government to provide for all Americans"", ""No, not the responsibility of the federal government to provide""]",0,0.4695,0,0.0,B,B,1,
