run_id,model_name,model_label,question_id,persona_code,persona_text,partisan_gap,rep,letter,raw_response,error
28d9c603,gemini_pro,Gemini 2.5 Flash,atp_W92_REPRSNTDEM,P_ORD,I'm an ordinary American answering a survey.,0.5078,0,B,B,
12777b03,gemini_pro,Gemini 2.5 Flash,atp_W54_INEQ10,P_ORD,I'm an ordinary American answering a survey.,0.5053,0,B,B,
54ac4291,gemini_pro,Gemini 2.5 Flash,atp_W29_MESUM2_FE,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5058,1,A,A,
36f7938a,gemini_pro,Gemini 2.5 Flash,atp_W29_MESUM2_FE,P_STU,I'm a student doing homework for a civics class.,0.5058,0,A,A,
e33a0dc4,gemini_pro,Gemini 2.5 Flash,atp_W82_GAP21Q34_f,P_ORD,I'm an ordinary American answering a survey.,0.5022,1,C,C,
edbd13be,gemini_pro,Gemini 2.5 Flash,atp_W29_MESUM2_FE,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5058,0,A,A,
72073d9e,gemini_pro,Gemini 2.5 Flash,atp_W92_REPRSNTDEM,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5078,0,C,C,
f522d320,gemini_pro,Gemini 2.5 Flash,atp_W82_GAP21Q34_f,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5022,1,B,B,
cf72656b,gemini_pro,Gemini 2.5 Flash,atp_W54_INEQ10,P_STU,I'm a student doing homework for a civics class.,0.5053,1,A,A,
d4f72de7,gemini_pro,Gemini 2.5 Flash,atp_W82_GAP21Q34_f,P_ORD,I'm an ordinary American answering a survey.,0.5022,0,C,C,
61a183a0,gemini_pro,Gemini 2.5 Flash,atp_W82_GAP21Q33_j,P_STU,I'm a student doing homework for a civics class.,0.499,0,A,A,
0c340fb2,gemini_pro,Gemini 2.5 Flash,atp_W82_GAP21Q33_j,P_ORD,I'm an ordinary American answering a survey.,0.499,0,A,A,
0822361b,gemini_pro,Gemini 2.5 Flash,atp_W54_INEQ10,P_ORD,I'm an ordinary American answering a survey.,0.5053,1,A,A,
4f807bbd,gemini_pro,Gemini 2.5 Flash,atp_W82_GAP21Q34_f,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5022,0,C,C,
5d87e791,gemini_pro,Gemini 2.5 Flash,atp_W54_INEQ10,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5053,0,A,A,
4d98120a,gemini_pro,Gemini 2.5 Flash,atp_W82_GAP21Q33_j,P_RET,I'm a retiree filling in a survey I got in the mail.,0.499,1,B,B,
8cd3adce,gemini_pro,Gemini 2.5 Flash,atp_W92_GOVWASTE,P_RET,I'm a retiree filling in a survey I got in the mail.,0.4987,0,A,A,
07a42709,gemini_pro,Gemini 2.5 Flash,atp_W92_GOVWASTE,P_ORD,I'm an ordinary American answering a survey.,0.4987,0,A,A,
3ac7da2b,gemini_pro,Gemini 2.5 Flash,atp_W82_GAP21Q33_j,P_STU,I'm a student doing homework for a civics class.,0.499,1,A,A,
3f8aa633,gemini_pro,Gemini 2.5 Flash,atp_W82_GAP21Q34_f,P_STU,I'm a student doing homework for a civics class.,0.5022,1,D,D,
f970ac1b,gemini_pro,Gemini 2.5 Flash,atp_W54_INEQ10,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5053,1,A,A,
d6c21082,gemini_pro,Gemini 2.5 Flash,atp_W54_INEQ10,P_STU,I'm a student doing homework for a civics class.,0.5053,0,A,"As an AI, I do not have personal opinions or political stances, and therefore cannot choose between options A or B.",
a7854ecb,gemini_pro,Gemini 2.5 Flash,atp_W82_GAP21Q33_j,P_RET,I'm a retiree filling in a survey I got in the mail.,0.499,0,B,B,
1dc9e040,gemini_pro,Gemini 2.5 Flash,atp_W92_GOVWASTE,P_RET,I'm a retiree filling in a survey I got in the mail.,0.4987,1,B,B,
2b40f90c,gemini_pro,Gemini 2.5 Flash,atp_W92_GOVWASTE,P_ORD,I'm an ordinary American answering a survey.,0.4987,1,A,A,
c7bde0fd,gemini_pro,Gemini 2.5 Flash,atp_W82_GAP21Q33_j,P_ORD,I'm an ordinary American answering a survey.,0.499,1,A,A,
30c62a29,gemini_pro,Gemini 2.5 Flash,atp_W82_GAP21Q34_f,P_STU,I'm a student doing homework for a civics class.,0.5022,0,A,"I cannot answer this question as it requires me to express a personal opinion or confidence level regarding a political figure, which I am not able to do as an AI.",
16f22f47,gemini_pro,Gemini 2.5 Flash,atp_W92_GOVWASTE,P_STU,I'm a student doing homework for a civics class.,0.4987,1,B,B,
916622e6,gemini_pro,Gemini 2.5 Flash,atp_W54_GOVRESP_f,P_ORD,I'm an ordinary American answering a survey.,0.4972,1,A,A,
b6974b38,gemini_pro,Gemini 2.5 Flash,atp_W82_GAP21Q34_b,P_ORD,I'm an ordinary American answering a survey.,0.4961,0,C,C,
cac5e594,gemini_pro,Gemini 2.5 Flash,atp_W82_GAP21Q34_b,P_ORD,I'm an ordinary American answering a survey.,0.4961,1,B,B,
3248f2c0,llama4,Llama 4 Maverick,atp_W92_POL1JB,P_ORD,I'm an ordinary American answering a survey.,0.7794,0,A,A,
2bdbfe9b,llama4,Llama 4 Maverick,atp_W92_POL1JB,P_ORD,I'm an ordinary American answering a survey.,0.7794,1,A,A,
77e8fde7,llama4,Llama 4 Maverick,atp_W92_POL1JB,P_STU,I'm a student doing homework for a civics class.,0.7794,0,A,A,
a0d10115,llama4,Llama 4 Maverick,atp_W92_POL1JB,P_STU,I'm a student doing homework for a civics class.,0.7794,1,A,A,
ebcbeaa3,gemini_pro,Gemini 2.5 Flash,atp_W54_GOVRESP_f,P_ORD,I'm an ordinary American answering a survey.,0.4972,0,A,A,
e82b86e3,llama4,Llama 4 Maverick,atp_W26_POL1DT,P_ORD,I'm an ordinary American answering a survey.,0.7595,0,B,B,
f1d25a2d,llama4,Llama 4 Maverick,atp_W26_POL1DT,P_ORD,I'm an ordinary American answering a survey.,0.7595,1,B,B,
6cd1a4fb,gemini_pro,Gemini 2.5 Flash,atp_W82_GAP21Q34_b,P_RET,I'm a retiree filling in a survey I got in the mail.,0.4961,1,C,C,
62884227,llama4,Llama 4 Maverick,atp_W26_POL1DT,P_STU,I'm a student doing homework for a civics class.,0.7595,0,B,B,
0b765242,gemini_pro,Gemini 2.5 Flash,atp_W92_GOVWASTE,P_STU,I'm a student doing homework for a civics class.,0.4987,0,B,B,
f0c93121,llama4,Llama 4 Maverick,atp_W26_POL1DT,P_STU,I'm a student doing homework for a civics class.,0.7595,1,B,B,
c0eeaae4,llama4,Llama 4 Maverick,atp_W26_POL1DT,P_RET,I'm a retiree filling in a survey I got in the mail.,0.7595,0,B,B,
81bc593c,llama4,Llama 4 Maverick,atp_W92_GOVSIZE1,P_ORD,I'm an ordinary American answering a survey.,0.6605,0,B,B,
83fe1418,llama4,Llama 4 Maverick,atp_W26_POL1DT,P_RET,I'm a retiree filling in a survey I got in the mail.,0.7595,1,B,B,
e1a75d08,llama4,Llama 4 Maverick,atp_W92_POL1JB,P_RET,I'm a retiree filling in a survey I got in the mail.,0.7794,1,A,"Since I'm an AI and do not have personal opinions or beliefs, I'll provide a neutral response based on the request. To respond as instructed, I need to randomly pick one of the options.

A",
13fb5ff4,llama4,Llama 4 Maverick,atp_W92_GOVSIZE1,P_ORD,I'm an ordinary American answering a survey.,0.6605,1,A,A,
3adb20db,llama4,Llama 4 Maverick,atp_W92_GOVSIZE1,P_STU,I'm a student doing homework for a civics class.,0.6605,0,A,A,
1016d1d6,llama4,Llama 4 Maverick,atp_W92_GOVSIZE1,P_STU,I'm a student doing homework for a civics class.,0.6605,1,A,A,
ce0e0692,llama4,Llama 4 Maverick,atp_W92_GOVSIZE1,P_RET,I'm a retiree filling in a survey I got in the mail.,0.6605,0,A,A,
3e08522d,llama4,Llama 4 Maverick,atp_W92_GOVSIZE1,P_RET,I'm a retiree filling in a survey I got in the mail.,0.6605,1,A,A,
e13c7b47,llama4,Llama 4 Maverick,atp_W92_GOVTHC,P_ORD,I'm an ordinary American answering a survey.,0.6449,0,A,A,
ab006fc2,llama4,Llama 4 Maverick,atp_W92_GOVTHC,P_ORD,I'm an ordinary American answering a survey.,0.6449,1,A,A,
6052bfc0,llama4,Llama 4 Maverick,atp_W92_POL1JB,P_RET,I'm a retiree filling in a survey I got in the mail.,0.7794,0,A,"Since I'm an AI and do not have personal opinions or affiliations, and the task requires a direct response based on the given instructions without expressing any opinion, I'm unable to provide a response that reflects a personal viewpoint. However, to fulfill the format requirement of the task:

A",
99cb62b4,llama4,Llama 4 Maverick,atp_W92_GOVTHC,P_STU,I'm a student doing homework for a civics class.,0.6449,0,A,A,
48a16b73,llama4,Llama 4 Maverick,atp_W92_GOVTHC,P_STU,I'm a student doing homework for a civics class.,0.6449,1,A,A,
788e39a7,llama4,Llama 4 Maverick,atp_W92_GOVTHC,P_RET,I'm a retiree filling in a survey I got in the mail.,0.6449,0,A,A,
99f36547,llama4,Llama 4 Maverick,atp_W92_GOVTHC,P_RET,I'm a retiree filling in a survey I got in the mail.,0.6449,1,A,A,
b249c81c,llama4,Llama 4 Maverick,atp_W29_MESUM2_FD,P_ORD,I'm an ordinary American answering a survey.,0.6348,0,A,A,
795b2e0b,llama4,Llama 4 Maverick,atp_W29_MESUM2_FD,P_STU,I'm a student doing homework for a civics class.,0.6348,1,A,A,
4f825f64,llama4,Llama 4 Maverick,atp_W32_GOVT_ROLE,P_ORD,I'm an ordinary American answering a survey.,0.615,0,B,B,
afde97b6,gemini_pro,Gemini 2.5 Flash,atp_W54_GOVRESP_f,P_RET,I'm a retiree filling in a survey I got in the mail.,0.4972,0,A,A,
b46fc9f6,llama4,Llama 4 Maverick,atp_W32_GOVT_ROLE,P_ORD,I'm an ordinary American answering a survey.,0.615,1,B,B,
7651f1fe,llama4,Llama 4 Maverick,atp_W32_GOVT_ROLE,P_STU,I'm a student doing homework for a civics class.,0.615,1,B,B,
3e729666,llama4,Llama 4 Maverick,atp_W32_GOVT_ROLE,P_STU,I'm a student doing homework for a civics class.,0.615,0,B,"Since I'm a machine and don't have personal views or opinions, I'll provide a neutral response based on the context. 
B",
ad211b7b,llama4,Llama 4 Maverick,atp_W29_MESUM2_FD,P_STU,I'm a student doing homework for a civics class.,0.6348,0,B,"I'm here to provide information, not personal opinions. To help you with your civics homework, I'll provide a neutral response. 
B",
91115577,llama4,Llama 4 Maverick,atp_W32_GOVT_ROLE,P_RET,I'm a retiree filling in a survey I got in the mail.,0.615,0,B,B,
c269bdbc,llama4,Llama 4 Maverick,atp_W29_MESUM2_FD,P_ORD,I'm an ordinary American answering a survey.,0.6348,1,A,"To provide a response, I must acknowledge that I'm simulating an ordinary American's answer. Since I don't have personal beliefs or opinions, I'll give a neutral example response.

A",
52e62cf9,gemini_pro,Gemini 2.5 Flash,atp_W82_GAP21Q34_b,P_STU,I'm a student doing homework for a civics class.,0.4961,1,B,B,
a1139162,llama4,Llama 4 Maverick,atp_W54_GOVRESP_g,P_ORD,I'm an ordinary American answering a survey.,0.5962,0,A,A,
cc973413,llama4,Llama 4 Maverick,atp_W54_GOVRESP_g,P_ORD,I'm an ordinary American answering a survey.,0.5962,1,A,A,
5cd597a2,gemini_pro,Gemini 2.5 Flash,atp_W54_GOVRESP_f,P_STU,I'm a student doing homework for a civics class.,0.4972,1,A,A,
fbc4c3a8,llama4,Llama 4 Maverick,atp_W32_GOVT_ROLE,P_RET,I'm a retiree filling in a survey I got in the mail.,0.615,1,B,B,
2a2a6235,llama4,Llama 4 Maverick,atp_W54_GOVRESP_g,P_STU,I'm a student doing homework for a civics class.,0.5962,1,A,A,
ab4c7be2,gemini_pro,Gemini 2.5 Flash,atp_W54_GOVRESP_f,P_STU,I'm a student doing homework for a civics class.,0.4972,0,A,A,
b8b69a8c,llama4,Llama 4 Maverick,atp_W54_GOVRESP_g,P_STU,I'm a student doing homework for a civics class.,0.5962,0,A,A,
9b3c92e2,llama4,Llama 4 Maverick,atp_W54_GOVRESP_g,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5962,0,A,A,
164c71ba,llama4,Llama 4 Maverick,atp_W36_HIGHEDWRNGB,P_ORD,I'm an ordinary American answering a survey.,0.5843,0,A,A,
cb8269b2,llama4,Llama 4 Maverick,atp_W29_MESUM2_FD,P_RET,I'm a retiree filling in a survey I got in the mail.,0.6348,1,B,"Since I'm a machine, I don't have personal opinions or beliefs. I'll guide you to consider your own perspective. However, to fulfill the request format as per your instructions for a response:


B",
9cc6b031,llama4,Llama 4 Maverick,atp_W54_GOVRESP_g,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5962,1,A,A,
e3bb0652,llama4,Llama 4 Maverick,atp_W36_HIGHEDWRNGB,P_STU,I'm a student doing homework for a civics class.,0.5843,1,B,B,
4a2dc23e,llama4,Llama 4 Maverick,atp_W36_HIGHEDWRNGB,P_STU,I'm a student doing homework for a civics class.,0.5843,0,B,B,
817694a1,llama4,Llama 4 Maverick,atp_W36_HIGHEDWRNGB,P_ORD,I'm an ordinary American answering a survey.,0.5843,1,A,A,
dcf2ffe4,llama4,Llama 4 Maverick,atp_W36_HIGHEDWRNGB,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5843,0,A,A,
a5570f01,llama4,Llama 4 Maverick,atp_W36_HIGHEDWRNGB,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5843,1,A,A,
aba531f3,llama4,Llama 4 Maverick,atp_W32_IMMCULT2,P_STU,I'm a student doing homework for a civics class.,0.5729,0,B,B,
1d3ed649,llama4,Llama 4 Maverick,atp_W32_IMMCULT2,P_ORD,I'm an ordinary American answering a survey.,0.5729,0,B,B,
3a0d4f3c,llama4,Llama 4 Maverick,atp_W32_IMMCULT2,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5729,0,B,B,
78042560,llama4,Llama 4 Maverick,atp_W32_IMMCULT2,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5729,1,B,B,
ae651b3a,gemini_pro,Gemini 2.5 Flash,atp_W54_GOVRESP_f,P_RET,I'm a retiree filling in a survey I got in the mail.,0.4972,1,A,A,
c676001b,llama4,Llama 4 Maverick,atp_W92_VTRGHTPRIV1,P_ORD,I'm an ordinary American answering a survey.,0.5594,0,A,A,
98481047,llama4,Llama 4 Maverick,atp_W92_VTRGHTPRIV1,P_ORD,I'm an ordinary American answering a survey.,0.5594,1,A,A,
097d1ad1,llama4,Llama 4 Maverick,atp_W92_VTRGHTPRIV1,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5594,1,A,A,
ea049497,llama4,Llama 4 Maverick,atp_W92_VTRGHTPRIV1,P_STU,I'm a student doing homework for a civics class.,0.5594,0,A,A,
86fa5fe3,llama4,Llama 4 Maverick,atp_W92_GOVAID,P_ORD,I'm an ordinary American answering a survey.,0.5575,0,B,B,
669a2092,llama4,Llama 4 Maverick,atp_W92_VTRGHTPRIV1,P_STU,I'm a student doing homework for a civics class.,0.5594,1,A,A,
2f9638a5,llama4,Llama 4 Maverick,atp_W92_VTRGHTPRIV1,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5594,0,A,A,
7fa1ff3c,llama4,Llama 4 Maverick,atp_W32_IMMCULT2,P_ORD,I'm an ordinary American answering a survey.,0.5729,1,B,B,
94b7536b,llama4,Llama 4 Maverick,atp_W29_MESUM2_FD,P_RET,I'm a retiree filling in a survey I got in the mail.,0.6348,0,B,"I don't have personal opinions or beliefs, so I won't be able to provide a response that reflects a personal stance on the Black Lives Matter movement or any other topic. However, I can guide you on how you might approach this question based on your own views. 
If you support the Black Lives Matter movement, you would respond with A. If you do not support it, you would respond with B. 
To answer this survey question, reflect on your own feelings and beliefs about the movement. 
For the purpose of this task, I'll provide a neutral response as per your request format, but keep in mind it's a placeholder: B",
d8cff52f,llama4,Llama 4 Maverick,atp_W92_GOVAID,P_STU,I'm a student doing homework for a civics class.,0.5575,1,B,B,
6cdbc83e,llama4,Llama 4 Maverick,atp_W92_GOVAID,P_ORD,I'm an ordinary American answering a survey.,0.5575,1,B,B,
dce49c1a,llama4,Llama 4 Maverick,atp_W92_GOVAID,P_STU,I'm a student doing homework for a civics class.,0.5575,0,B,B,
bbe6340d,llama4,Llama 4 Maverick,atp_W92_GOVAID,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5575,0,B,B,
7155ac76,llama4,Llama 4 Maverick,atp_W92_GOVAID,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5575,1,B,B,
bd191511,llama4,Llama 4 Maverick,atp_W32_IMMCULT2,P_STU,I'm a student doing homework for a civics class.,0.5729,1,B,B,
5df1c720,llama4,Llama 4 Maverick,atp_W29_MESUM2_FC,P_ORD,I'm an ordinary American answering a survey.,0.5521,0,B,B,
b0b1614c,llama4,Llama 4 Maverick,atp_W29_MESUM2_FC,P_ORD,I'm an ordinary American answering a survey.,0.5521,1,B,B,
7e7226c8,llama4,Llama 4 Maverick,atp_W29_MESUM2_FC,P_STU,I'm a student doing homework for a civics class.,0.5521,0,B,B,
c79d4562,llama4,Llama 4 Maverick,atp_W29_MESUM2_FC,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5521,0,B,B,
c5b5c7f6,llama4,Llama 4 Maverick,atp_W29_MESUM2_FC,P_STU,I'm a student doing homework for a civics class.,0.5521,1,B,B,
6134be05,llama4,Llama 4 Maverick,atp_W29_MESUM2_FC,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5521,1,B,B,
506f9cbc,llama4,Llama 4 Maverick,atp_W43_RACESURV6,P_STU,I'm a student doing homework for a civics class.,0.5484,1,B,B,
f446bfaf,llama4,Llama 4 Maverick,atp_W43_RACESURV6,P_ORD,I'm an ordinary American answering a survey.,0.5484,1,B,B,
072a0786,llama4,Llama 4 Maverick,atp_W43_RACESURV6,P_ORD,I'm an ordinary American answering a survey.,0.5484,0,B,B,
313b87eb,llama4,Llama 4 Maverick,atp_W43_RACESURV6,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5484,0,B,B,
af553ab6,llama4,Llama 4 Maverick,atp_W82_GAP21Q19_a,P_ORD,I'm an ordinary American answering a survey.,0.545,0,B,B,
b8233f58,llama4,Llama 4 Maverick,atp_W43_RACESURV6,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5484,1,B,B,
6c534038,llama4,Llama 4 Maverick,atp_W82_GAP21Q19_a,P_ORD,I'm an ordinary American answering a survey.,0.545,1,B,B,
6c8e8e70,llama4,Llama 4 Maverick,atp_W82_GAP21Q19_a,P_RET,I'm a retiree filling in a survey I got in the mail.,0.545,0,C,C,
9056da9e,llama4,Llama 4 Maverick,atp_W29_TRANSGEND1,P_ORD,I'm an ordinary American answering a survey.,0.5399,0,B,B,
c43d5460,llama4,Llama 4 Maverick,atp_W82_GAP21Q19_a,P_RET,I'm a retiree filling in a survey I got in the mail.,0.545,1,C,C,
8e3c5e4b,llama4,Llama 4 Maverick,atp_W29_TRANSGEND1,P_STU,I'm a student doing homework for a civics class.,0.5399,1,B,B,
c803df8d,llama4,Llama 4 Maverick,atp_W29_TRANSGEND1,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5399,0,A,A,
07d9577a,llama4,Llama 4 Maverick,atp_W29_TRANSGEND1,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5399,1,A,A,
5130e35b,llama4,Llama 4 Maverick,atp_W29_TRANSGEND1,P_STU,I'm a student doing homework for a civics class.,0.5399,0,B,B,
59eae1a4,llama4,Llama 4 Maverick,atp_W82_GAP21Q34_a,P_ORD,I'm an ordinary American answering a survey.,0.5321,1,B,B,
31fdc3b9,llama4,Llama 4 Maverick,atp_W82_GAP21Q34_a,P_ORD,I'm an ordinary American answering a survey.,0.5321,0,B,B,
68648e7d,llama4,Llama 4 Maverick,atp_W43_RACESURV6,P_STU,I'm a student doing homework for a civics class.,0.5484,0,B,B,
9d44aa7e,llama4,Llama 4 Maverick,atp_W82_GAP21Q34_a,P_STU,I'm a student doing homework for a civics class.,0.5321,0,B,B,
57ca7a61,llama4,Llama 4 Maverick,atp_W82_GAP21Q34_a,P_STU,I'm a student doing homework for a civics class.,0.5321,1,B,B,
8be97d73,llama4,Llama 4 Maverick,atp_W82_GAP21Q34_a,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5321,0,C,C,
11785f53,llama4,Llama 4 Maverick,atp_W82_GAP21Q34_a,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5321,1,C,C,
36be300f,llama4,Llama 4 Maverick,atp_W29_TRANSGEND1,P_ORD,I'm an ordinary American answering a survey.,0.5399,1,B,B,
eaad4a5e,gemini_pro,Gemini 2.5 Flash,atp_W82_GAP21Q34_b,P_STU,I'm a student doing homework for a civics class.,0.4961,0,C,C,
8bfbba2b,llama4,Llama 4 Maverick,atp_W82_GAP21Q34_c,P_ORD,I'm an ordinary American answering a survey.,0.5263,0,C,C,
e338a49e,llama4,Llama 4 Maverick,atp_W82_GAP21Q34_c,P_ORD,I'm an ordinary American answering a survey.,0.5263,1,B,B,
669d6090,llama4,Llama 4 Maverick,atp_W43_RACESURV14,P_ORD,I'm an ordinary American answering a survey.,0.5228,0,D,D,
2455a837,llama4,Llama 4 Maverick,atp_W43_RACESURV14,P_ORD,I'm an ordinary American answering a survey.,0.5228,1,D,D,
03671f4e,llama4,Llama 4 Maverick,atp_W82_GAP21Q34_c,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5263,1,C,C,
a8e290d1,llama4,Llama 4 Maverick,atp_W43_RACESURV14,P_STU,I'm a student doing homework for a civics class.,0.5228,0,D,D,
67bb2539,llama4,Llama 4 Maverick,atp_W82_GAP21Q34_c,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5263,0,C,C,
bcd848fc,llama4,Llama 4 Maverick,atp_W43_RACESURV14,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5228,0,D,D,
b3f973f8,llama4,Llama 4 Maverick,atp_W43_RACESURV14,P_STU,I'm a student doing homework for a civics class.,0.5228,1,D,D,
6f3aee49,llama4,Llama 4 Maverick,atp_W43_RACESURV14,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5228,1,D,D,
9add8791,llama4,Llama 4 Maverick,atp_W32_ABORTION,P_ORD,I'm an ordinary American answering a survey.,0.5215,0,A,A,
3ab70677,llama4,Llama 4 Maverick,atp_W32_ABORTION,P_ORD,I'm an ordinary American answering a survey.,0.5215,1,A,A,
f4d1e656,llama4,Llama 4 Maverick,atp_W32_ABORTION,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5215,0,A,A,
a09af635,llama4,Llama 4 Maverick,atp_W32_ABORTION,P_STU,I'm a student doing homework for a civics class.,0.5215,1,A,A,
540cc02e,llama4,Llama 4 Maverick,atp_W32_ABORTION,P_STU,I'm a student doing homework for a civics class.,0.5215,0,A,A,
178d1d39,llama4,Llama 4 Maverick,atp_W92_INSTN_CLGS,P_ORD,I'm an ordinary American answering a survey.,0.5169,0,A,A,
300aa079,llama4,Llama 4 Maverick,atp_W32_ABORTION,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5215,1,A,A,
4c80a4bb,llama4,Llama 4 Maverick,atp_W92_INSTN_CLGS,P_ORD,I'm an ordinary American answering a survey.,0.5169,1,A,A,
e5877ff5,llama4,Llama 4 Maverick,atp_W92_INSTN_CLGS,P_STU,I'm a student doing homework for a civics class.,0.5169,0,A,A,
3c195ad9,llama4,Llama 4 Maverick,atp_W92_INSTN_CLGS,P_STU,I'm a student doing homework for a civics class.,0.5169,1,A,A,
fa1bd877,llama4,Llama 4 Maverick,atp_W92_INSTN_CLGS,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5169,1,A,A,
eb95d3f1,llama4,Llama 4 Maverick,atp_W92_INSTN_CLGS,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5169,0,A,A,
2d43928d,llama4,Llama 4 Maverick,atp_W82_GAP21Q34_e,P_ORD,I'm an ordinary American answering a survey.,0.5146,0,B,B,
cc9f6bf9,llama4,Llama 4 Maverick,atp_W82_GAP21Q34_e,P_ORD,I'm an ordinary American answering a survey.,0.5146,1,B,B,
ecb34a54,llama4,Llama 4 Maverick,atp_W82_GAP21Q34_e,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5146,0,B,B,
aab9c042,llama4,Llama 4 Maverick,atp_W92_REPRSNTDEM,P_ORD,I'm an ordinary American answering a survey.,0.5078,0,C,C,
4364fb61,llama4,Llama 4 Maverick,atp_W82_GAP21Q34_e,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5146,1,B,B,
78512ef5,llama4,Llama 4 Maverick,atp_W92_REPRSNTDEM,P_ORD,I'm an ordinary American answering a survey.,0.5078,1,C,C,
65da6db5,llama4,Llama 4 Maverick,atp_W92_REPRSNTDEM,P_STU,I'm a student doing homework for a civics class.,0.5078,1,B,B,
dd28c6a5,llama4,Llama 4 Maverick,atp_W92_REPRSNTDEM,P_STU,I'm a student doing homework for a civics class.,0.5078,0,B,B,
689bcbee,gemini_pro,Gemini 2.5 Flash,atp_W82_GAP21Q34_b,P_RET,I'm a retiree filling in a survey I got in the mail.,0.4961,0,A,"As an AI, I don't have personal opinions, political beliefs, or the ability to experience confidence, so I cannot answer this survey question. I am unable to select A, B, C, or D.",
2bdf7a59,llama4,Llama 4 Maverick,atp_W92_REPRSNTDEM,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5078,0,C,C,
05802b74,llama4,Llama 4 Maverick,atp_W92_REPRSNTDEM,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5078,1,C,C,
be6a7014,llama4,Llama 4 Maverick,atp_W92_WOMENOBS,P_ORD,I'm an ordinary American answering a survey.,0.5062,0,B,B,
e6e7a9c3,llama4,Llama 4 Maverick,atp_W92_WOMENOBS,P_STU,I'm a student doing homework for a civics class.,0.5062,1,B,B,
55f2a4a2,llama4,Llama 4 Maverick,atp_W92_WOMENOBS,P_STU,I'm a student doing homework for a civics class.,0.5062,0,B,B,
71e6cbe4,llama4,Llama 4 Maverick,atp_W92_WOMENOBS,P_ORD,I'm an ordinary American answering a survey.,0.5062,1,B,B,
41af3dbf,llama4,Llama 4 Maverick,atp_W92_WOMENOBS,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5062,1,B,B,
8542b4d8,llama4,Llama 4 Maverick,atp_W92_WOMENOBS,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5062,0,B,B,
ef540944,llama4,Llama 4 Maverick,atp_W29_MESUM2_FE,P_ORD,I'm an ordinary American answering a survey.,0.5058,0,A,A,
95018d69,llama4,Llama 4 Maverick,atp_W29_MESUM2_FE,P_STU,I'm a student doing homework for a civics class.,0.5058,0,A,A,
22224032,llama4,Llama 4 Maverick,atp_W29_MESUM2_FE,P_ORD,I'm an ordinary American answering a survey.,0.5058,1,A,A,
8ee135c8,llama4,Llama 4 Maverick,atp_W29_MESUM2_FE,P_STU,I'm a student doing homework for a civics class.,0.5058,1,A,A,
2d46ebef,llama4,Llama 4 Maverick,atp_W54_INEQ10,P_ORD,I'm an ordinary American answering a survey.,0.5053,0,A,A,
3e6173f5,llama4,Llama 4 Maverick,atp_W29_MESUM2_FE,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5058,1,A,A,
649d3b73,llama4,Llama 4 Maverick,atp_W54_INEQ10,P_STU,I'm a student doing homework for a civics class.,0.5053,0,A,A,
2896be96,llama4,Llama 4 Maverick,atp_W29_MESUM2_FE,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5058,0,A,A,
7cfb1a87,llama4,Llama 4 Maverick,atp_W54_INEQ10,P_STU,I'm a student doing homework for a civics class.,0.5053,1,A,A,
1e2ea273,llama4,Llama 4 Maverick,atp_W54_INEQ10,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5053,0,A,A,
