run_id,model_name,model_id,model_label,question_id,source,wave,question_text,n_options,options,ideo_direction,raw_response,letter,letter_index,error
82b5ae34,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GUNTYPEOWNC,pew_atp,W26,Do you currently or have you ever owned any of the following? A shotgun,3,"[""Yes, I currently own"", ""Yes, I have owned in the past but do not currently own"", ""No, I have never owned""]",0,C,C,2,
844a3286,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GUNIDENTITY,pew_atp,W26,"How important, if at all, is being a gun owner to your overall identity?",4,"[""Very important"", ""Somewhat important"", ""Not too important"", ""Not at all important""]",0,D,D,3,
323b36f9,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_COULDOWN,pew_atp,W26,Which best describes you?,2,"[""I could see myself owning a gun again/at some point"", ""I could never see myself owning a gun again""]",0,"I'm sorry, but I cannot respond with A or B.",,,
c46e91d9,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GUNFRIEND,pew_atp,W26,"As far as you know, how many of your friends, if any, own guns?",4,"[""All or most"", ""Some"", ""Only a few"", ""None""]",0,C,C,2,
a3e130ff,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_IMPREASONGUN,pew_atp,W26,Which of the following is the MOST Important reason why you own a gun?,5,"[""For protection"", ""For hunting"", ""For sport shooting, including target shooting and trap and skeet"", ""As part of a gun collection"", ""For my job""]",0,A,A,0,
7a5f9b88,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GUNSOCIETY,pew_atp,W26,Do you feel that Society IN General tends to look at most gun owners in a positive way or a negative way?,2,"[""Positive way"", ""Negative way""]",0,B,B,1,
38908f45,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_TRUSTFEDGOV,pew_atp,W26,"Generally speaking, how much of the time do you think you can trust the federal government to do what is right?",4,"[""Just about always"", ""Most of the time"", ""Only some of the time"", ""Never""]",0,C,C,2,
738c07aa,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_DESCRIBED,pew_atp,W26,"How well, if at all, do each of the following phrases describe you? A supporter of women's rights",5,"[""Extremely well"", ""Very well"", ""Somewhat well"", ""Not too well"", ""Not at all well""]",0,A,A,0,
0d3e78ff,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GUNSAFE2,pew_atp,W26,Would having a gun in your household make you feel...,3,"[""Safer than you feel without a gun in your household"", ""Less safe than you feel without a gun in your household"", ""No more or less safe""]",0,A,A,0,
d3b646df,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GUNSAFE,pew_atp,W26,Does having a gun in your household make you feel...,3,"[""Safer than you would feel without a gun in your household"", ""Less safe than you would feel without a gun in your household"", ""No more or less safe""]",0,A,A,0,
b3af1af0,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GUNCONTRIBC,pew_atp,W26,"Here is a list of things some people say contribute to gun violence. How much, if at all, do you think each of the following contributes to gun violence in the country today? The amount of gun violenc",4,"[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]",-1,B,B,1,
98f1da62,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_KNOWGUN,pew_atp,W26,Which of the following best describes you?,3,"[""I'd rather other people not know that I own a gun/guns"", ""I don't mind if other people know I own a gun/guns, but I don't go out of my way to tell them"", ""I want other people to know I own a gun/guns""]",0,B,B,1,
92d90da9,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GROWUPCOM,pew_atp,W26,How would you describe the community where you spent the majority of time when you were growing up?,4,"[""A city"", ""A suburb"", ""A small town"", ""A rural area""]",0,C,C,2,
4f19254a,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GUNCONTRIBB,pew_atp,W26,"Here is a list of things some people say contribute to gun violence. How much, if at all, do you think each of the following contributes to gun violence in the country today? The ease with which peopl",4,"[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]",-1,A,A,0,
8a3807ed,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GUNCONTRIBE,pew_atp,W26,"Here is a list of things some people say contribute to gun violence. How much, if at all, do you think each of the following contributes to gun violence in the country today? The amount of gun violenc",4,"[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]",-1,C,C,2,
e7c21daa,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_SOCTRUST,pew_atp,W26,"Generally speaking, would you say that most people can be trusted or that you can't be too careful in dealing with people?",2,"[""Most people can be trusted"", ""Can't be too careful""]",0,A,A,0,
87d08f94,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GUNCONTRIBF,pew_atp,W26,"Here is a list of things some people say contribute to gun violence. How much, if at all, do you think each of the following contributes to gun violence in the country today? Family instability",4,"[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]",-1,A,A,0,
5d655e78,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GROWUPVIOL,pew_atp,W26,How much of a problem was gun violence in the community where you spent the majority of time when you were growing up?,4,"[""A very big problem"", ""A moderately big problem"", ""A small problem"", ""Not a problem at all""]",-1,C,C,2,
fac3c153,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GUNCOMMUNITY,pew_atp,W26,Do you feel that People IN YOUR Community tend to look at most gun owners in a positive way or a negative way?,2,"[""Positive way"", ""Negative way""]",0,A,A,0,
9b3bac39,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GUNCONTRIBD,pew_atp,W26,"Here is a list of things some people say contribute to gun violence. How much, if at all, do you think each of the following contributes to gun violence in the country today? Lack of economic opportun",4,"[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]",-1,A,A,0,
d4bd6272,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GROWUPGUN2A,pew_atp,W26,Would you say each of the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,2,"[""Yes, was a reason"", ""No, was not a reason""]",0,A,A,0,
d1e8ef97,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GUNCONTRIBA,pew_atp,W26,"Here is a list of things some people say contribute to gun violence. How much, if at all, do you think each of the following contributes to gun violence in the country today? The ease with which peopl",4,"[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]",-1,A,A,0,
c4ee0b07,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GROWUPGUN1,pew_atp,W26,"Thinking about when you were growing up, as far as you know, were there ever any guns in your household or not?",3,"[""Yes, there were guns in my household"", ""No, there were no guns in my household"", ""I am not sure if there were guns in my household""]",0,C,C,2,
23ea88ab,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GROWUPGUN2C,pew_atp,W26,"Would you say each of the following was a reason or was not a reason why there were guns in your household when you were growing up? For sport shooting, including target shooting and trap and skeet",2,"[""Yes, was a reason"", ""No, was not a reason""]",0,A,A,0,
9d3bec00,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GROWUPGUN2B,pew_atp,W26,Would you say each of the following was a reason or was not a reason why there were guns in your household when you were growing up? For hunting,2,"[""Yes, was a reason"", ""No, was not a reason""]",0,A,A,0,
e09a7564,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GROWUPGUN4,pew_atp,W26,"Thinking about the people in the community where you spent the majority of time when you were growing up...As far as you know, how many people owned guns?",4,"[""All or most"", ""Some"", ""Only a few"", ""None""]",0,C,C,2,
ccf8ff10,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GROWUPGUN6,pew_atp,W26,"How often, if ever, did you go shooting or to a gun range when you were growing up?",4,"[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]",0,D,D,3,
ba3c66e1,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GROWUPGUN5,pew_atp,W26,"How often, if ever, did you go hunting when you were growing up?",4,"[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]",0,D,D,3,
f30a6e9c,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GUNRESPNOKIDSA,pew_atp,W26,Thinking about gun owners who DO NOT HAVE Children IN Their HOME…How important do you think it is for them to: Keep all of their guns in a locked place,4,"[""Essential"", ""Important but not essential"", ""Not important"", ""Should not be done""]",0,A,A,0,
21cb8fb5,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GROWUPGUN7,pew_atp,W26,"How often, if ever, did you use air guns, such as paintball, BB or pellet guns when you were growing up?",4,"[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]",0,D,D,3,
f8f97e13,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GUNRESPNOKIDSD,pew_atp,W26,Thinking about gun owners who DO NOT HAVE Children IN Their HOME…How important do you think it is for them to: Advise visitors that there are guns in the house,4,"[""Essential"", ""Important but not essential"", ""Not important"", ""Should not be done""]",0,B,B,1,
1f40cc29,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GUNRESPNOKIDSE,pew_atp,W26,Thinking about gun owners who DO NOT HAVE Children IN Their HOME…How important do you think it is for them to: Advise visitors with children that there are guns in the house,4,"[""Essential"", ""Important but not essential"", ""Not important"", ""Should not be done""]",0,A,A,0,
aa9b678d,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GUNRESPNOKIDSF,pew_atp,W26,Thinking about gun owners who DO NOT HAVE Children IN Their HOME…How important do you think it is for them to: Store guns and ammunition separately,4,"[""Essential"", ""Important but not essential"", ""Not important"", ""Should not be done""]",0,A,A,0,
8f0c4224,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GUNRESPNOKIDSB,pew_atp,W26,Thinking about gun owners who DO NOT HAVE Children IN Their HOME…How important do you think it is for them to: Keep all of their guns unloaded,4,"[""Essential"", ""Important but not essential"", ""Not important"", ""Should not be done""]",0,A,A,0,
609262cd,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GUNRESPNOKIDSG,pew_atp,W26,Thinking about gun owners who DO NOT HAVE Children IN Their HOME…How important do you think it is for them to: Keep their shooting skills up-to-date,4,"[""Essential"", ""Important but not essential"", ""Not important"", ""Should not be done""]",0,B,B,1,
61b71ee3,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GUNRESPKIDSB,pew_atp,W26,Thinking about gun owners WHO HAVE Children IN Their HOME…How important do you think it is for them to: Keep all of their guns unloaded,4,"[""Essential"", ""Important but not essential"", ""Not important"", ""Should not be done""]",0,A,A,0,
a78052ca,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GUNRESPKIDSA,pew_atp,W26,Thinking about gun owners WHO HAVE Children IN Their HOME…How important do you think it is for them to: Keep all of their guns in a locked place,4,"[""Essential"", ""Important but not essential"", ""Not important"", ""Should not be done""]",0,A,A,0,
14971f28,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GUNRESPKIDSE,pew_atp,W26,Thinking about gun owners WHO HAVE Children IN Their HOME…How important do you think it is for them to: Advise visitors with children that there are guns in the house,4,"[""Essential"", ""Important but not essential"", ""Not important"", ""Should not be done""]",0,A,A,0,
3b015084,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GUNRESPKIDSC,pew_atp,W26,Thinking about gun owners WHO HAVE Children IN Their HOME…How important do you think it is for them to: Take gun safety courses,4,"[""Essential"", ""Important but not essential"", ""Not important"", ""Should not be done""]",-1,A,A,0,
eff99526,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GUNSAFETYKIDS,pew_atp,W26,"For this question, please think about your child or children who are under 18. Have you ever talked with your child or children about gun safety?",3,"[""Yes"", ""No"", ""I do not have children under 18""]",-1,C,C,2,
c6af2a96,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GUNRESPKIDSG,pew_atp,W26,Thinking about gun owners WHO HAVE Children IN Their HOME…How important do you think it is for them to: Keep their shooting skills up-to-date,4,"[""Essential"", ""Important but not essential"", ""Not important"", ""Should not be done""]",0,B,B,1,
02ffa6a1,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GUNRESPKIDSF,pew_atp,W26,Thinking about gun owners WHO HAVE Children IN Their HOME…How important do you think it is for them to: Store guns and ammunition separately,4,"[""Essential"", ""Important but not essential"", ""Not important"", ""Should not be done""]",0,A,A,0,
00a54837,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_CARRYGUN,pew_atp,W26,"How often, if ever, do you carry a handgun or pistol outside your home, not including times when you are transporting it?",4,"[""All of the time"", ""Most of the time"", ""Only some of the time"", ""Never""]",0,D,D,3,
41d45ca9,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GUNRESPKIDSH,pew_atp,W26,Thinking about gun owners WHO HAVE Children IN Their HOME…How important do you think it is for them to: Talk to their children about gun safety,4,"[""Essential"", ""Important but not essential"", ""Not important"", ""Should not be done""]",-1,A,A,0,
4f56f0bc,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GUNRESPKIDSD,pew_atp,W26,Thinking about gun owners WHO HAVE Children IN Their HOME…How important do you think it is for them to: Advise visitors that there are guns in the house,4,"[""Essential"", ""Important but not essential"", ""Not important"", ""Should not be done""]",0,B,B,1,
cad3f928,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GUNACTIVITYA,pew_atp,W26,"How often, if ever, do you…Visit websites about guns, hunting or other shooting sports",4,"[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]",0,D,D,3,
06fcc021,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_NOCARRYGUN,pew_atp,W26,And would you say you never carry a handgun or pistol because you don't want to or for some other reason?,2,"[""Don't want to carry"", ""Some other reason""]",0,A,A,0,
e30be43d,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GUNACTIVITYC,pew_atp,W26,"How often, if ever, do you…Listen to gun-oriented podcasts or radio shows",4,"[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]",0,D,D,3,
14be0e71,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GUNRESPNOKIDSC,pew_atp,W26,Thinking about gun owners who DO NOT HAVE Children IN Their HOME…How important do you think it is for them to: Take gun safety courses,4,"[""Essential"", ""Important but not essential"", ""Not important"", ""Should not be done""]",-1,A,A,0,
4e2d8a58,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GUNKILLF1,pew_atp,W26,"Which comes closer to your view, even if neither is exactly right?",2,"[""People who want to kill or harm others will find a way to do it whether they have a gun or not"", ""People who want to kill or harm others are less likely to do it if they don't have a gun""]",0,B,B,1,
15d63f73,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GUNKILLF2,pew_atp,W26,"Thinking about people who commit suicide using a gun, which comes closer to your view, even if neither is exactly right?",2,"[""They would find a way to do it whether they had access to a gun or not"", ""They would be less likely to do it if they didn't have access to a gun""]",0,B,B,1,
49481c99,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GUNACTIVITYB,pew_atp,W26,"How often, if ever, do you…Watch TV programs about guns or watch gun-oriented videos",4,"[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]",0,D,D,3,
dc043231,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GUNACTIVITYE,pew_atp,W26,"How often, if ever, do you…Attend gun shows",4,"[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]",0,D,D,3,
d0784690,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_GUNACTIVITYD,pew_atp,W26,"How often, if ever, do you…Participate in online discussion forums about guns",4,"[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]",0,D,D,3,
8696b932,gpt4o,openai/gpt-4o,GPT-4o,atp_W26_VIDEOGAME1,pew_atp,W26,"How often, if ever, do you play video games on a computer, TV, game console, or portable device like a cellphone?",4,"[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]",0,A,A,0,
dacdaaf0,gpt4o,openai/gpt-4o,GPT-4o,atp_W27_PREDICTA,pew_atp,W27,Do you think each of the following things will or will not happen in the next 20 years? Doctors will rely on computer programs to diagnose most diseases and determine treatments,4,"[""Will definitely happen"", ""Will probably happen"", ""Will probably NOT happen"", ""Will definitely NOT happen""]",0,B,B,1,
dfa61fcd,gpt4o,openai/gpt-4o,GPT-4o,atp_W27_KNOW2,pew_atp,W27,"Based on what you know, in the last 30 years has the value of the goods and products manufactured in the United States...",3,"[""Increased"", ""Decreased"", ""Stayed about the same""]",0,A,A,0,
